WEO_Country_Code,ISO,Country,WEO_Subject_Code,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-Specific_Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates_Start_After
122,AUT,Austria,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: Yes, from 1988 Trade System: Other Excluded items in trade: Other; Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",6.17,-0.771,-4.667,5.691,10.05,6.156,-2.911,5.447,10.4,10.158,7.98,5.114,2.116,-5.489,10.332,5.905,8.642,7.27,5.758,4.064,10.186,5.192,0.291,3.507,7.975,5.455,5.855,5.635,0.954,-11.899,11.97,5.954,0.924,0.694,2.957,3.63,3.726,5.289,5.348,2.248,-10.02,14.328,7.879,-2.324,-0.648,2023
912,AZE,Azerbaijan,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2022 Base year: 2016 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Re-exports; Re-imports; Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Azerbaijan manat Data last updated: 09/2024",,,,,,,,,,,,,,-40.893,-24.0,6.191,32.473,58.611,-1.622,-43.843,5.198,8.698,34.088,25.033,-4.117,-1.14,24.588,7.431,3.691,-3.136,-6.863,32.462,12.701,13.057,6.156,11.618,9.947,-2.31,-3.061,0.773,-7.154,-16.126,14.034,25.853,-6.216,2022
313,BHS,The Bahamas,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: We use a weighted average of services (mainly tourism) and goods to estimate the deflator. We use the deflator from GEE for goods and data on the average tourist expenditure provided by the government. Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Re-exports;. In Trade we excluded imports and re-exports of bunker fuel for aviation, but included it in the BOP. Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Bahamian dollar Data last updated: 09/2024",1.038,1.013,5.719,8.564,4.289,19.553,8.2,-3.267,-0.176,5.178,-6.406,0.698,-2.748,-24.42,5.961,35.345,0.833,31.081,18.052,-13.644,13.103,-8.377,-20.02,-7.631,-7.617,42.857,-2.39,15.059,12.114,-6.232,-10.366,-1.64,18.821,-0.368,11.434,-0.784,8.829,1.834,-3.189,-2.621,-21.772,14.238,-0.717,15.473,3.549,2023
419,BHR,Bahrain,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2011 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Bahrain dinar Data last updated: 09/2024",,,,,,,,,,,,,,,,,4.489,-13.046,-11.42,0.554,10.636,-6.386,11.294,1.843,14.587,11.34,0.549,-5.177,19.231,-25.128,5.06,-2.142,27.701,3.098,-7.387,-5.669,-3.153,7.602,5.725,-5.568,-0.701,15.185,11.889,2.589,1.128,2023
513,BGD,Bangladesh,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: FY2022/23 Base year: FY1990/91 Methodology used to derive volumes: Other Formula used to derive volumes: Not applicable Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Bangladesh taka Data last updated: 10/2024",24.832,16.823,4.138,-3.273,0.032,1.466,-0.997,3.88,15.23,17.6,4.772,-3.586,4.628,10.347,15.116,18.637,7.537,1.897,13.934,-5.966,6.297,16.829,-8.914,8.9,3.629,10.653,8.67,11.428,17.001,9.733,0.811,39.828,-0.709,4.269,12.043,8.648,11.999,6.597,19.481,4.754,-2.693,5.08,17.861,-12.098,-10.901,2023
316,BRB,Barbados,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank. Exports rise in 2011 due to merchandising being included in the BOP accounts that year. Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: WEO deflators Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: None Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Barbados dollar Data last updated: 09/2024",10.946,12.376,0.426,11.763,8.577,-6.507,0.705,-15.004,5.377,15.818,-1.486,31.596,-43.556,14.214,10.841,15.969,0.754,21.085,10.897,1.617,-7.274,0.72,-0.606,1.991,9.218,3.181,-2.939,-3.631,-6.775,-8.984,-2.797,-10.949,-4.199,0.627,1.379,16.117,6.133,-6.344,-7.292,4.973,-10.424,-8.531,7.439,8.829,10.278,2023
913,BLR,Belarus,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office. Formally, the National Statistical Committee of the Republic of Belarus Latest actual data: 2022 Notes: Belarus purchases crude oil from Russia at a discounted world market price. Due to internal tax changes in Russia, this discount is projected to gradually fall to zero by the end of 2024. Current WEO projections for Belarus are based on information provided by the authorities on a bilateral oil price deal with Russia that is being negotiated, but is not yet formally signed. The dynamics of the imported oil price deflator is set by world prices as well as by the discount, so it does not follow world prices. Deflator of oil exports reflects (i) crude oil and (ii) oil products. Oil products are priced differently from crude oil. The historical values are taken from the authorities_x0019_  data. Projections should broadly match WEO's numbers in terms of percentage changes. Base year: 2009 Methodology used to derive volumes: Cost index divided by Fisher price index. Formula used to derive volumes: Fisher Chain-weighted: No. Last update of weights was 2008. Trade System: General trade Excluded items in trade: In transit; Other;. Excluded items include transit goods and goods from U.N. methodology. Oil coverage: Primary or unrefined products; Secondary or refined products; Other; Valuation of exports: Delivered At Frontier (DAF) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Belarusian ruble Data last updated: 09/2024",,,,,,,,,,,,,,3.006,-37.277,34.887,30.741,43.435,-11.841,7.407,28.073,2.315,13.854,13.444,21.568,0.59,22.039,7.612,14.47,-13.132,9.366,15.054,9.434,-6.096,2.086,-12.048,-2.511,12.011,5.284,5.279,-8.953,6.642,-11.694,10.709,2.322,2022
124,BEL,Belgium,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: Not applicable Formula used to derive volumes: Not applicable Chain-weighted: Yes, from 1995. Data before 1995 are spliced with older series. Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",-1.5,-1.734,1.872,-0.968,6.161,0.553,3.899,6.837,10.74,10.041,4.837,2.807,3.146,0.54,7.353,9.572,4.221,8.908,5.561,2.681,12.157,1.409,7.384,0.56,6.945,4.988,5.22,5.66,-1.959,-12.445,8.012,3.923,-1.004,0.702,2.203,1.036,5.117,-0.262,0.032,-3.075,-7.822,14.622,2.382,-2.619,-2.853,2023
339,BLZ,Belize,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Customs Authority Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Belize dollar Data last updated: 10/2024",0.003,0.0,,0.0,0.0,,,,,,,,0.0,4.868,-8.56,-3.519,-1.743,15.762,6.844,18.905,21.896,0.591,5.717,1.272,-8.257,8.535,-0.247,2.352,12.586,-17.079,2.828,11.449,7.074,6.824,6.507,7.783,-0.665,-4.525,2.423,2.853,-22.998,32.134,10.175,-5.425,9.227,2023
638,BEN,Benin,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2021 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 08/2024",-23.242,4.671,2.678,-2.0,0.4,,26.724,14.14,-2.829,-42.341,86.373,7.706,46.589,-9.493,-46.044,112.65,4.947,3.93,8.591,21.751,-9.864,6.162,24.462,27.612,-0.083,-11.882,10.933,42.864,1.146,9.239,-13.613,-12.212,6.865,34.868,26.809,-5.299,10.6,3.811,12.477,-8.364,0.157,1.933,-15.15,25.76,17.96,2021
514,BTN,Bhutan,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,Source: Central Bank Latest actual data: FY2022/23 Base year: FY2016/17 Methodology used to derive volumes: Deflation using exports and imports deflators from the national accounts Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Bhutanese ngultrum Data last updated: 07/2024,21.258,21.614,6.003,2.658,5.228,-24.039,22.11,-4.87,-0.691,5.091,-34.132,0.32,-38.605,39.092,-32.71,1.457,9.964,15.277,30.857,8.568,-10.145,1.263,12.406,12.516,6.556,48.742,-14.183,9.603,16.748,-8.223,24.963,19.292,-10.517,-12.535,-13.009,3.999,-3.876,-3.745,-0.024,1.803,-1.029,-19.473,43.442,5.816,-14.47,2023
218,BOL,Bolivia,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: Yes, from 2006 Trade System: General trade Excluded items in trade: Re-exports; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Bolivian boliviano Data last updated: 09/2024",-29.331,8.216,-25.206,-13.157,24.238,20.773,8.944,7.734,-0.176,0.322,10.243,12.589,9.924,-0.728,-0.645,8.92,7.94,13.539,0.0,-10.65,6.143,-7.085,10.405,-0.638,11.534,11.764,13.377,18.098,20.168,-5.528,8.836,27.017,8.536,15.81,11.884,4.556,-7.761,4.698,1.361,0.185,-27.012,13.699,16.868,3.659,3.353,2023
963,BIH,Bosnia and Herzegovina,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: Projections based on WEO assumptions for prices of main traded commodities and export deflators of main trading partners. Adjustments made based on analysis of demand-side decomposition of real GDP growth, informed by high frequency economic indicators. Formula used to derive volumes: Fisher Chain-weighted: No Trade System: Special trade Excluded items in trade: In transit; Re-exports; Re-imports; Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Bosnian convertible marka Data last updated: 07/2024",,,,,,,,,,,,,,,,,,,,10.999,-7.721,10.089,4.736,8.933,1.983,0.321,2.353,0.698,10.04,-14.429,2.032,3.185,0.396,0.117,7.583,1.671,7.257,8.156,3.374,1.355,-13.126,19.966,6.613,-2.509,3.084,2023
616,BWA,Botswana,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2022 Base year: 2000 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Fisher Chain-weighted: No Trade System: General trade Excluded items in trade: None Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Botswana pula Data last updated: 07/2024",16.019,9.385,-14.564,10.901,3.303,-12.499,49.154,13.874,19.873,26.521,-6.939,-7.277,-10.282,-10.981,-10.115,-2.8,-6.282,31.763,15.217,-5.305,-1.909,-1.592,2.063,-7.264,17.706,-5.006,-1.371,32.404,39.685,-8.574,11.02,11.107,25.259,14.308,-1.32,5.836,-20.922,-12.949,15.917,11.572,4.952,2.344,-11.775,-9.848,11.999,2022
223,BRA,Brazil,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,Source: Central Bank Latest actual data: 2023 Base year: 2018 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Brazilian real Data last updated: 09/2024,16.475,-2.592,-3.237,-19.213,-10.404,-1.672,2.492,-3.209,-3.342,19.965,9.298,0.46,-4.0,27.209,23.286,32.924,6.965,22.22,3.806,-15.942,14.735,3.027,-11.773,-2.674,13.783,9.31,14.823,23.092,14.845,-11.875,37.167,7.313,0.513,7.518,0.058,-12.793,-8.721,7.757,6.976,3.738,-8.468,16.744,0.354,0.212,3.28,2023
516,BRN,Brunei Darussalam,TM_RPCH,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Ministry of Finance or Treasury. Department of Economic Planning and Statistics Latest actual data: 2023 Methodology used to derive volumes: Need to check with authorities. Formula used to derive volumes: Need to check with authorities. Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Re-imports; Other; Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Brunei dollar Data last updated: 09/2024",,,-33.059,1.909,-8.971,-23.503,12.548,-14.923,11.516,26.517,24.82,13.324,34.779,6.033,-6.888,28.081,17.287,-1.52,-22.984,-4.293,-1.634,-0.704,12.893,-5.247,6.144,5.017,8.937,19.318,30.622,-12.753,3.757,45.065,21.095,14.575,-23.858,-16.099,-11.258,1.371,30.766,12.642,-2.676,30.114,8.59,-10.27,-0.107,2023
