WEO_Country_Code,ISO,Country,WEO_Subject_Code,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-Specific_Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates_Start_After
122,AUT,Austria,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2023. Data and projections do not yet reflect the partial revisions to historical national accounts data available as of September 30, 2024, as part of the comprehensive revision of national accounts in 2024 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 09/2024",33.133,28.87,25.998,25.353,27.248,26.883,26.773,26.917,25.657,26.486,26.704,26.97,26.292,25.361,26.187,26.768,26.338,26.214,26.106,26.118,25.927,25.161,23.643,24.409,24.061,23.825,23.61,24.584,24.467,22.775,22.608,24.141,23.977,23.723,23.532,23.806,24.256,24.838,25.726,25.349,25.627,27.66,27.545,25.076,23.884,2023
912,AZE,Azerbaijan,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2022 Notes: Data prior to 2001 cannot be confirmed at this time. National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2005 Chain-weighted: Yes, from 1994 Primary domestic currency: Azerbaijan manat Data last updated: 09/2024",,,,,,,,,,,,,23.715,22.583,1.873,23.779,29.003,31.428,34.665,26.495,20.674,20.677,34.576,53.17,57.99,41.535,29.859,21.525,18.694,18.949,18.06,20.268,22.317,25.658,27.51,27.914,25.682,24.379,20.129,20.308,23.666,17.079,12.004,18.304,14.167,2022
313,BHS,The Bahamas,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office Latest actual data: 2023 Notes: Real GDP by Expenditure (components government consumption and export of G&S): Data for components Government final consumption expenditure and Export of G&S before 2012 are based on growth rates from 2018 National Accounts release. National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2018 Chain-weighted: No Primary domestic currency: Bahamian dollar Data last updated: 09/2024,20.622,20.622,20.622,20.622,20.622,20.622,20.622,16.338,16.138,25.411,25.582,25.862,24.499,20.266,22.749,24.069,26.561,29.08,32.111,28.752,30.185,26.874,24.209,24.273,23.191,27.336,33.516,30.511,29.456,28.054,27.986,30.184,31.342,29.597,32.143,24.691,28.312,28.572,26.249,27.56,25.488,28.382,24.981,22.797,19.201,2023
419,BHR,Bahrain,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office. Prior to 1990 data are IMF staff estimates Latest actual data: 2023 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: No Primary domestic currency: Bahrain dinar Data last updated: 09/2024,23.061,23.061,23.061,23.061,31.406,24.475,9.342,20.219,12.357,14.148,15.681,24.562,30.429,22.944,25.306,21.69,22.264,24.435,24.361,15.746,16.93,15.763,23.849,24.25,21.099,27.26,31.002,35.406,35.693,26.666,30.262,25.355,30.876,28.751,29.758,29.379,33.011,36.466,38.154,35.624,37.296,28.092,24.949,28.993,31.984,2023
513,BGD,Bangladesh,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office. Bangladesh Bureau of Statistics Latest actual data: FY2022/23 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: No. Fiscal year data are mapped to calendar year as follows: FY(t-1/t) = CY(t) Start/end months of reporting year: July/June. Authorities report July/June Base year: FY2015/16. The base year is in fiscal year Chain-weighted: No Primary domestic currency: Bangladesh taka Data last updated: 10/2024,,18.592,19.139,18.149,17.091,17.546,17.763,16.77,16.905,17.028,17.257,17.332,17.673,18.653,19.125,19.941,21.123,22.185,22.527,23.127,24.219,24.609,24.81,25.178,25.499,26.357,26.678,26.737,26.791,26.805,26.828,28.01,28.852,28.939,29.137,29.442,30.24,30.947,31.823,32.214,31.308,31.019,32.047,30.895,30.06,2023
316,BRB,Barbados,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office. The National Statistics Office is the primary source of National Accounts Data. Partial data is published on the central bank website. Expenditure side not available. Latest actual data: 2023 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Factor costs Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2016. The Barbados Statistical Services (BSS) began compiling constant price GDP by industry using 2016 as base year. Chain-weighted: No Primary domestic currency: Barbados dollar Data last updated: 09/2024,21.924,24.759,20.371,17.906,14.618,13.849,14.384,14.385,15.743,17.182,16.952,15.045,8.238,10.673,12.27,13.119,13.087,16.534,19.505,19.982,18.602,16.107,18.099,18.871,19.522,19.159,19.078,16.819,16.209,14.951,14.002,14.984,14.255,14.478,14.471,15.089,14.854,14.104,12.913,13.332,16.432,16.769,16.75,15.991,15.901,2023
913,BLR,Belarus,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: National Statistics Office. Formally, the National Statistical Committee of the Republic of Belarus Latest actual data: 2022 Notes: The national accounts have been updated from 2014 onwards. Prior to 2014 the data are adjusted to produce smooth series with the use of a splicing technique. These estimates continue to serve as proxies for historical series when complete information is unavailable. Statistical discrepancies between GDP and components are a consequence of statistical discrepancies reported by the authorities and chain-weighting. National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2018 Chain-weighted: Yes, from 2005 Primary domestic currency: Belarusian ruble Data last updated: 09/2024",,,,,,,,,,,,,,42.62,36.183,25.332,24.017,27.432,27.324,24.326,26.891,25.035,22.642,24.667,28.336,28.134,31.819,33.705,37.223,36.864,40.656,37.218,35.094,38.798,34.841,29.035,26.478,28.03,28.079,29.15,27.455,24.905,21.865,24.091,24.783,2022
124,BEL,Belgium,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: Central Bank. Data before 1995 were spliced with older series. Data from 1995 reflect current official series, following benchmark national account revision 1995-2018 released in Sept 2019. Latest actual data: 2023 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995. Data before 1995 are spliced with older series. Primary domestic currency: Euro Data last updated: 09/2024",27.394,23.319,22.289,19.437,20.433,19.655,19.246,20.309,22.598,24.33,25.204,23.637,23.377,22.684,22.724,21.79,21.631,22.301,22.349,22.689,23.783,22.634,20.748,20.964,22.667,23.681,23.97,24.603,25.937,22.173,23.127,24.507,23.69,22.428,23.136,23.628,24.252,24.456,25.416,25.009,24.135,25.712,27.061,25.328,24.567,2023
339,BLZ,Belize,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office Latest actual data: 2022. National accounts data in real and nominal terms from the production and expenditure sides are available at annual frequency and are published once a year. Real GDP from the supply side is also published at quarterly frequency. National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2014 Chain-weighted: No Primary domestic currency: Belize dollar Data last updated: 10/2024,23.46,24.437,20.672,17.35,18.635,15.937,15.999,20.441,23.534,25.104,22.137,23.423,24.617,27.026,23.085,21.323,18.778,12.519,11.607,19.286,29.357,24.845,18.91,18.304,17.702,19.727,20.48,19.954,20.598,19.945,14.283,14.978,13.969,16.168,16.558,21.664,22.084,18.052,15.595,17.173,25.49,23.594,23.236,21.505,21.308,2022
638,BEN,Benin,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office Latest actual data: 2023 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: No Primary domestic currency: CFA franc Data last updated: 08/2024,29.581,35.271,28.176,14.187,11.383,7.459,11.083,10.082,12.721,9.094,11.763,12.14,11.793,12.286,13.472,16.755,13.199,15.092,14.387,18.227,16.008,17.753,14.834,15.164,15.219,12.086,12.873,16.377,13.74,14.866,15.608,16.462,15.276,18.862,19.257,20.732,20.272,23.96,26.392,25.63,25.634,28.851,36.526,40.471,37.677,2023
514,BTN,Bhutan,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office Latest actual data: FY2021/22 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: No Start/end months of reporting year: July/June Base year: FY2016/17 Chain-weighted: No Primary domestic currency: Bhutanese ngultrum Data last updated: 07/2024,31.175,38.356,40.429,39.898,36.46,45.361,40.63,30.46,38.732,33.388,34.455,33.354,45.902,43.6,52.285,45.894,46.374,42.241,39.081,42.97,50.229,64.47,65.249,67.669,67.317,64.263,54.117,45.126,43.571,47.352,57.83,67.157,70.164,67.735,60.993,57.336,57.267,55.646,54.09,49.879,42.677,41.885,50.389,62.366,44.288,2022
218,BOL,Bolivia,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office Latest actual data: 2023 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 1990 Chain-weighted: No Primary domestic currency: Bolivian boliviano Data last updated: 09/2024,,16.051,15.624,13.238,19.672,19.464,13.536,13.021,13.981,11.588,12.532,15.578,16.704,16.564,14.371,15.244,16.237,19.632,23.607,18.772,18.143,14.268,16.295,13.232,11.022,14.254,13.865,15.187,17.553,16.971,17.007,20.718,17.673,19.018,21.034,20.281,21.057,22.22,20.596,19.875,15.778,16.791,16.617,17.624,16.519,2023
963,BIH,Bosnia and Herzegovina,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2022 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 2000 Primary domestic currency: Bosnian convertible marka Data last updated: 07/2024",,,,,,,,,,,,,,,,,,,33.729,27.297,27.461,25.963,28.082,28.421,26.618,26.329,20.516,24.742,26.395,18.893,15.917,18.311,18.282,17.226,18.443,20.676,21.73,23.618,23.708,24.332,22.567,25.505,27.484,25.318,25.765,2022
616,BWA,Botswana,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2023 National accounts manual used: System of National Accounts (SNA) 2008. The authority just updated and rebased their Nas using 2008 SNA from 2014 onwards. Before that, data are still based on 1993 SNA GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: No Primary domestic currency: Botswana pula Data last updated: 07/2024",32.462,36.138,24.312,20.951,24.161,11.96,19.121,0.611,25.858,30.191,30.332,23.721,24.234,22.862,20.785,26.44,21.761,18.111,30.143,16.483,21.661,18.336,19.792,19.073,25.229,18.329,21.693,23.075,35.468,32.63,34.702,39.118,36.0,24.879,25.253,28.443,22.068,25.006,25.903,30.876,32.794,27.363,24.992,30.32,35.363,2023
223,BRA,Brazil,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office Latest actual data: 2023 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 1995 Chain-weighted: No Primary domestic currency: Brazilian real Data last updated: 09/2024,21.333,21.112,19.299,15.277,14.41,17.538,17.463,20.401,20.806,22.646,18.451,19.936,19.079,21.019,23.559,17.292,17.267,17.764,18.165,17.39,18.903,18.742,17.449,16.857,17.913,17.205,17.816,19.819,21.619,18.796,21.801,21.826,21.417,21.694,20.548,17.412,14.97,14.626,15.095,15.517,16.116,19.522,18.088,16.086,15.89,2023
516,BRN,Brunei Darussalam,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: Ministry of Finance or Treasury. Department of Economic Planning and Statistics Latest actual data: 2023. None National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2010. There is a methodological break in the national accounts series beginning in 2010 when the GDP series were revised to incorporate the latest data from the Household Expenditure Survey 2010/11, the Economic Census 2011 and the Population and Housing Census 2011. Data prior to 2010 are based on the 2000 base year. Chain-weighted: No Primary domestic currency: Brunei dollar Data last updated: 09/2024",,,,,,,,,,,,,,,,39.87,48.203,43.034,42.037,27.961,22.903,13.713,33.977,24.887,22.005,17.289,14.446,18.911,20.099,26.307,23.69,26.024,32.882,39.593,27.442,35.247,34.62,34.805,41.067,38.678,40.588,31.273,25.851,29.567,31.233,2023
918,BGR,Bulgaria,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2023 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1996 Primary domestic currency: Bulgarian lev Data last updated: 09/2024",34.843,35.624,34.621,33.472,33.23,32.862,35.628,33.53,34.527,33.358,29.544,22.895,20.258,15.762,12.024,17.729,1.157,9.727,18.709,19.844,19.046,21.351,20.529,22.074,23.433,27.74,32.056,33.606,36.925,28.538,22.518,21.358,21.887,21.006,21.508,21.0,18.962,19.817,21.224,21.007,20.346,21.079,23.376,18.85,16.619,2023
748,BFA,Burkina Faso,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office. The ministry of economy also provides estimates Latest actual data: 2022 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: No Primary domestic currency: CFA franc Data last updated: 09/2024,7.696,11.052,10.556,7.3,8.565,15.326,12.576,11.78,11.402,12.927,12.963,13.024,13.065,13.531,14.229,14.768,16.686,18.189,17.925,17.297,14.571,13.546,13.452,15.459,15.518,17.564,16.125,18.251,20.732,19.99,21.99,22.124,24.653,23.71,19.262,19.43,20.825,24.037,25.874,25.566,23.0,24.857,17.611,17.118,24.041,2022
618,BDI,Burundi,NID_NGDP,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,Source: National Statistics Office. National Statistics Office / World Bank. World Bank estimates from 2012 onwards. Latest actual data: 2022. World Bank estimates used 2012-2019. National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2005 Chain-weighted: No Primary domestic currency: Burundi franc Data last updated: 09/2024,43.951,47.663,60.348,62.576,57.814,47.726,47.171,51.887,53.677,50.54,31.877,30.2,34.577,37.691,23.176,21.455,27.841,18.595,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.36,17.216,14.831,12.422,15.173,15.926,15.432,14.855,15.355,18.286,17.286,17.786,18.286,18.786,19.286,19.931,21.772,20.946,21.455,22.987,2022
