WEO_Country_Code,ISO,Country,WEO_Subject_Code,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-Specific_Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates_Start_After
122,AUT,Austria,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,57.365,56.332,55.932,56.134,56.028,60.629,63.721,67.865,67.807,63.056,68.819,61.103,65.738,66.729,66.728,65.853,65.189,68.642,67.309,65.031,68.698,79.854,82.697,82.445,81.92,81.266,84.048,84.894,82.84,78.501,74.083,70.639,82.948,82.49,78.406,77.545,78.734,2023
912,AZE,Azerbaijan,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,19.209,16.721,11.443,14.291,25.414,13.133,12.954,11.885,10.659,9.71,6.855,5.297,4.003,3.221,4.726,4.981,4.967,5.831,6.179,8.533,17.98,20.608,22.509,18.685,17.656,21.327,26.349,17.324,21.829,20.483,2022
313,BHS,The Bahamas,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,13.223,15.256,17.872,19.708,20.915,21.022,20.749,21.497,20.793,19.759,19.176,18.48,19.435,20.841,21.62,22.954,23.154,23.49,25.344,30.089,33.883,35.262,37.589,44.415,48.294,50.67,51.795,55.438,62.534,61.406,74.566,99.698,88.568,81.452,78.725,2023
419,BHR,Bahrain,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,7.237,6.709,6.45,5.946,5.622,13.62,13.117,14.756,19.995,24.668,24.695,25.013,27.222,31.129,28.198,23.207,19.426,15.679,12.051,20.492,28.787,31.554,34.833,42.27,42.63,63.18,77.366,84.029,90.384,97.129,125.7,122.3,111.116,123.32,126.711,2023
513,BGD,Bangladesh,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,,,,,,37.044,36.585,35.558,35.332,34.989,33.87,33.01,29.623,29.393,29.078,28.344,28.683,28.206,27.72,28.306,29.553,31.951,34.509,35.614,37.863,39.337,38.452,2023
316,BRB,Barbados,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,54.285,54.921,55.285,54.904,49.909,49.71,56.631,62.339,65.523,65.279,64.508,66.272,67.738,68.63,73.788,88.198,95.278,99.025,108.807,118.402,122.44,131.623,135.269,142.847,114.212,107.646,138.17,121.594,113.163,110.801,103.212,2024
913,BLR,Belarus,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,,,,,,,9.223,8.115,12.274,15.813,20.295,32.547,36.805,58.223,36.946,36.859,38.791,53.007,53.482,53.16,47.515,40.999,47.493,41.182,41.297,40.72,41.396,2022
124,BEL,Belgium,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,76.797,89.686,99.634,110.287,114.612,119.388,124.67,129.228,129.686,126.408,130.308,131.797,134.684,138.926,137.083,131.287,129.004,124.271,119.186,115.363,109.589,108.217,105.437,101.659,97.17,95.142,91.494,87.325,93.16,100.217,100.273,103.495,104.811,105.486,107.041,105.23,105.007,102.022,99.856,97.618,111.874,107.935,104.282,105.171,104.99,2023
339,BLZ,Belize,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,,,,51.418,55.193,69.364,72.951,75.159,71.649,66.716,64.911,70.001,68.807,66.683,63.717,63.197,61.923,64.987,70.426,78.094,78.82,78.495,103.044,82.346,67.079,66.833,62.277,2022
638,BEN,Benin,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,53.571,39.409,39.592,37.987,30.768,23.381,21.51,26.978,8.366,14.286,18.307,18.748,21.0,21.86,19.54,18.504,22.282,30.9,35.923,39.598,41.08,41.23,46.142,50.288,54.187,54.537,53.975,2023
514,BTN,Bhutan,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,60.207,53.191,38.748,36.846,32.977,36.401,39.229,44.029,52.352,57.708,68.5,76.03,80.84,80.124,67.253,60.566,61.036,56.454,63.62,72.809,93.909,91.196,91.541,109.108,104.828,107.295,99.737,114.939,123.276,117.344,116.065,113.763,2023
218,BOL,Bolivia,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,,,74.318,82.977,86.687,95.645,89.81,82.158,54.375,40.032,36.785,39.209,37.637,35.327,35.394,36.097,37.603,40.905,46.49,51.26,53.076,58.626,77.971,81.409,80.1,88.428,93.901,2022
963,BIH,Bosnia and Herzegovina,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,54.397,56.039,34.686,35.231,31.199,27.636,25.487,25.515,21.246,18.709,30.971,36.395,42.236,40.975,43.607,43.813,47.234,46.376,44.874,38.616,34.894,33.168,37.098,35.618,31.013,32.215,34.498,2022
616,BWA,Botswana,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,11.306,9.311,8.161,7.475,8.372,7.077,10.749,7.46,6.136,5.931,7.795,18.398,20.826,20.926,19.984,18.292,18.387,18.177,16.356,14.531,14.856,16.472,18.699,18.691,18.11,20.129,22.609,2023
223,BRA,Brazil,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,,,62.198,67.331,76.095,71.514,68.025,66.969,64.599,63.025,61.42,64.702,62.433,60.634,61.614,59.595,61.617,71.73,77.422,82.745,84.777,87.118,96.007,88.934,83.939,84.675,87.575,2023
516,BRN,Brunei Darussalam,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.685,0.942,1.11,1.113,2.129,2.101,2.209,3.231,2.953,3.005,2.825,2.586,2.575,2.857,2.514,2.057,2.329,2.257,2023
918,BGR,Bulgaria,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,67.322,78.671,73.341,67.06,53.404,45.428,37.764,28.472,22.608,17.588,14.702,14.54,14.064,14.335,16.545,17.165,26.266,25.359,27.007,22.919,20.075,18.315,22.827,22.462,21.528,22.049,23.748,2023
748,BFA,Burkina Faso,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,,,,,43.287,39.658,40.74,39.214,20.089,22.416,24.868,25.871,22.668,28.4,25.211,25.901,26.086,31.251,32.855,33.882,38.114,41.898,43.848,55.639,58.405,55.905,57.356,2023
618,BDI,Burundi,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,,,136.425,127.387,159.088,171.969,172.738,136.98,130.255,129.613,102.515,25.69,46.912,42.706,41.43,37.858,37.971,39.926,46.119,46.902,52.971,59.988,65.965,66.564,68.359,62.363,86.776,2022
624,CPV,Cabo Verde,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,79.323,72.938,66.357,71.943,62.158,64.658,65.582,67.847,66.713,66.203,59.601,57.493,58.788,73.515,71.56,82.937,93.476,105.589,115.571,115.403,112.759,112.001,109.419,143.783,149.063,124.026,114.039,111.006,2022
522,KHM,Cambodia,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,30.131,31.41,37.158,34.647,34.852,33.509,37.83,39.782,38.744,31.67,26.729,25.068,22.954,23.682,23.402,23.795,24.861,24.397,24.174,23.264,21.79,22.641,21.089,20.835,25.227,25.942,25.043,25.729,26.541,2023
622,CMR,Cameroon,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,,67.759,68.37,75.881,62.182,56.6,51.521,51.728,43.843,18.354,13.804,11.153,11.256,13.989,15.047,14.874,17.472,20.707,31.62,32.108,36.539,38.335,41.597,44.858,47.154,45.578,43.152,40.34,2022
156,CAN,Canada,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,44.59,46.077,51.707,57.211,60.213,65.166,69.323,69.761,69.745,70.987,73.744,81.658,88.23,94.73,97.48,100.084,100.244,95.272,93.29,88.966,80.437,81.462,79.604,75.912,71.889,70.64,69.92,67.181,70.355,81.804,83.976,84.286,87.151,87.605,85.541,92.029,92.397,90.942,90.776,90.21,118.2,113.483,107.368,107.495,106.078,2023
626,CAF,Central African Republic,GGXWDG_NGDP,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,,,96.137,85.321,84.162,94.679,103.115,98.518,95.886,99.724,102.962,46.75,47.851,35.766,20.3,19.883,19.686,31.533,51.79,62.24,59.79,53.887,50.275,50.032,48.154,44.398,48.525,51.036,57.558,57.379,2022
